state,date,state_new_cases_per_100000,state_new_deaths_per_100000
Louisiana,2/25/2020,0,0
Delaware,2/25/2020,0,0
Kentucky,2/25/2020,0,0
Nevada,2/25/2020,0,0
Hawaii,2/25/2020,0,0
New Mexico,2/25/2020,0,0
Utah,2/25/2020,0,0
New Jersey,2/25/2020,0,0
Pennsylvania,2/25/2020,0,0
New Hampshire,2/25/2020,0,0
Arizona,2/25/2020,0,0
Virginia,2/25/2020,0,0
West Virginia,2/25/2020,0,0
Florida,2/25/2020,0,0
Alabama,2/25/2020,0,0
South Carolina,2/25/2020,0,0
Iowa,2/25/2020,0,0
Maine,2/25/2020,0,0
Oregon,2/25/2020,0,0
Mississippi,2/25/2020,0,0
Minnesota,2/25/2020,0,0
Maryland,2/25/2020,0,0
Oklahoma,2/25/2020,0,0
South Dakota,2/25/2020,0,0
Indiana,2/25/2020,0,0
Wisconsin,2/25/2020,0,0
Nebraska,2/25/2020,0,0
Georgia,2/25/2020,0,0
Missouri,2/25/2020,0,0
Michigan,2/25/2020,0,0
Tennessee,2/25/2020,0,0
Illinois,2/25/2020,0,0
Massachusetts,2/25/2020,0,0
Montana,2/25/2020,0,0
Arkansas,2/25/2020,0,0
Vermont,2/25/2020,0,0
Alaska,2/25/2020,0,0
Northern Mariana Islands,2/25/2020,,
Guam,2/25/2020,,
Virgin Islands,2/25/2020,,
American Samoa,2/25/2020,,
California,2/24/2020,0.000722284,0
Kentucky,2/24/2020,0,0
Delaware,2/24/2020,0,0
Hawaii,2/24/2020,0,0
North Dakota,2/24/2020,0,0
Utah,2/24/2020,0,0
Connecticut,2/24/2020,0,0
Alabama,2/24/2020,0,0
Ohio,2/24/2020,0,0
Mississippi,2/24/2020,0,0
Colorado,2/24/2020,0,0
Minnesota,2/24/2020,0,0
North Carolina,2/24/2020,0,0
Missouri,2/24/2020,0,0
District of Columbia,2/24/2020,0,0
Michigan,2/24/2020,0,0
New York,2/24/2020,0,0
Vermont,2/24/2020,0,0
New Hampshire,2/24/2020,0,0
Idaho,2/24/2020,0,0
Nevada,2/24/2020,0,0
Texas,2/24/2020,0,0
New Mexico,2/24/2020,0,0
Wyoming,2/24/2020,0,0
New Jersey,2/24/2020,0,0
Alaska,2/24/2020,0,0
Montana,2/24/2020,0,0
Illinois,2/24/2020,0,0
Tennessee,2/24/2020,0,0
Massachusetts,2/24/2020,0,0
Georgia,2/24/2020,0,0
Nebraska,2/24/2020,0,0
Wisconsin,2/24/2020,0,0
Indiana,2/24/2020,0,0
South Dakota,2/24/2020,0,0
Oklahoma,2/24/2020,0,0
Maryland,2/24/2020,0,0
Oregon,2/24/2020,0,0
Maine,2/24/2020,0,0
Iowa,2/24/2020,0,0
South Carolina,2/24/2020,0,0
Florida,2/24/2020,0,0
West Virginia,2/24/2020,0,0
Virginia,2/24/2020,0,0
Arizona,2/24/2020,0,0
Pennsylvania,2/24/2020,0,0
Louisiana,2/24/2020,0,0
Kansas,2/24/2020,0,0
Rhode Island,2/24/2020,0,0
Puerto Rico,2/24/2020,0,0
Washington,2/24/2020,0,0
Arkansas,2/24/2020,0,0
Northern Mariana Islands,2/24/2020,,
Virgin Islands,2/24/2020,,
American Samoa,2/24/2020,,
Guam,2/24/2020,,
California,2/23/2020,0.000722284,0
South Dakota,2/23/2020,0,0
Connecticut,2/23/2020,0,0
Oregon,2/23/2020,0,0
North Carolina,2/23/2020,0,0
Utah,2/23/2020,0,0
North Dakota,2/23/2020,0,0
Minnesota,2/23/2020,0,0
Ohio,2/23/2020,0,0
Maryland,2/23/2020,0,0
District of Columbia,2/23/2020,0,0
Mississippi,2/23/2020,0,0
New York,2/23/2020,0,0
Indiana,2/23/2020,0,0
Delaware,2/23/2020,0,0
Oklahoma,2/23/2020,0,0
Colorado,2/23/2020,0,0
Maine,2/23/2020,0,0
New Jersey,2/23/2020,0,0
Texas,2/23/2020,0,0
New Hampshire,2/23/2020,0,0
Wyoming,2/23/2020,0,0
New Mexico,2/23/2020,0,0
Idaho,2/23/2020,0,0
Nevada,2/23/2020,0,0
Iowa,2/23/2020,0,0
Washington,2/23/2020,0,0
Puerto Rico,2/23/2020,0,0
South Carolina,2/23/2020,0,0
Alaska,2/23/2020,0,0
Alabama,2/23/2020,0,0
Florida,2/23/2020,0,0
Rhode Island,2/23/2020,0,0
West Virginia,2/23/2020,0,0
Wisconsin,2/23/2020,0,0
Georgia,2/23/2020,0,0
Montana,2/23/2020,0,0
Missouri,2/23/2020,0,0
Vermont,2/23/2020,0,0
Michigan,2/23/2020,0,0
Nebraska,2/23/2020,0,0
Virginia,2/23/2020,0,0
Kansas,2/23/2020,0,0
Arizona,2/23/2020,0,0
Arkansas,2/23/2020,0,0
Massachusetts,2/23/2020,0,0
Pennsylvania,2/23/2020,0,0
Illinois,2/23/2020,0,0
Kentucky,2/23/2020,0,0
Louisiana,2/23/2020,0,0
Tennessee,2/23/2020,0,0
Hawaii,2/23/2020,0,0
Northern Mariana Islands,2/23/2020,,
Guam,2/23/2020,,
American Samoa,2/23/2020,,
Virgin Islands,2/23/2020,,
California,2/22/2020,0.000722284,0
Virginia,2/22/2020,0,0
Colorado,2/22/2020,0,0
Florida,2/22/2020,0,0
Delaware,2/22/2020,0,0
Rhode Island,2/22/2020,0,0
North Carolina,2/22/2020,0,0
Pennsylvania,2/22/2020,0,0
Ohio,2/22/2020,0,0
Arkansas,2/22/2020,0,0
District of Columbia,2/22/2020,0,0
Georgia,2/22/2020,0,0
Connecticut,2/22/2020,0,0
West Virginia,2/22/2020,0,0
New York,2/22/2020,0,0
Wisconsin,2/22/2020,0,0
North Dakota,2/22/2020,0,0
Indiana,2/22/2020,0,0
Nevada,2/22/2020,0,0
Mississippi,2/22/2020,0,0
New Mexico,2/22/2020,0,0
Oklahoma,2/22/2020,0,0
New Jersey,2/22/2020,0,0
Utah,2/22/2020,0,0
New Hampshire,2/22/2020,0,0
Missouri,2/22/2020,0,0
Texas,2/22/2020,0,0
Kansas,2/22/2020,0,0
Maine,2/22/2020,0,0
Montana,2/22/2020,0,0
Oregon,2/22/2020,0,0
Wyoming,2/22/2020,0,0
Idaho,2/22/2020,0,0
Arizona,2/22/2020,0,0
South Dakota,2/22/2020,0,0
Minnesota,2/22/2020,0,0
Iowa,2/22/2020,0,0
Illinois,2/22/2020,0,0
Washington,2/22/2020,0,0
Tennessee,2/22/2020,0,0
Kentucky,2/22/2020,0,0
Vermont,2/22/2020,0,0
Puerto Rico,2/22/2020,0,0
Massachusetts,2/22/2020,0,0
South Carolina,2/22/2020,0,0
Maryland,2/22/2020,0,0
Alaska,2/22/2020,0,0
Louisiana,2/22/2020,0,0
Hawaii,2/22/2020,0,0
Nebraska,2/22/2020,0,0
Alabama,2/22/2020,0,0
Michigan,2/22/2020,0,0
Northern Mariana Islands,2/22/2020,,
Guam,2/22/2020,,
Virgin Islands,2/22/2020,,
American Samoa,2/22/2020,,
California,2/21/2020,0.000722284,0
Tennessee,2/21/2020,0,0
Colorado,2/21/2020,0,0
Utah,2/21/2020,0,0
District of Columbia,2/21/2020,0,0
Illinois,2/21/2020,0,0
New York,2/21/2020,0,0
Pennsylvania,2/21/2020,0,0
Connecticut,2/21/2020,0,0
Massachusetts,2/21/2020,0,0
North Carolina,2/21/2020,0,0
Kansas,2/21/2020,0,0
North Dakota,2/21/2020,0,0
Arizona,2/21/2020,0,0
Ohio,2/21/2020,0,0
Kentucky,2/21/2020,0,0
Delaware,2/21/2020,0,0
Virginia,2/21/2020,0,0
New Hampshire,2/21/2020,0,0
Idaho,2/21/2020,0,0
Nevada,2/21/2020,0,0
Nebraska,2/21/2020,0,0
New Mexico,2/21/2020,0,0
Vermont,2/21/2020,0,0
New Jersey,2/21/2020,0,0
Montana,2/21/2020,0,0
Missouri,2/21/2020,0,0
Wyoming,2/21/2020,0,0
Wisconsin,2/21/2020,0,0
West Virginia,2/21/2020,0,0
Arkansas,2/21/2020,0,0
Florida,2/21/2020,0,0
Rhode Island,2/21/2020,0,0
Alabama,2/21/2020,0,0
Alaska,2/21/2020,0,0
South Carolina,2/21/2020,0,0
Puerto Rico,2/21/2020,0,0
Iowa,2/21/2020,0,0
Minnesota,2/21/2020,0,0
Hawaii,2/21/2020,0,0
Maine,2/21/2020,0,0
Michigan,2/21/2020,0,0
Washington,2/21/2020,0,0
Mississippi,2/21/2020,0,0
Oklahoma,2/21/2020,0,0
Indiana,2/21/2020,0,0
Texas,2/21/2020,0,0
Georgia,2/21/2020,0,0
Oregon,2/21/2020,0,0
South Dakota,2/21/2020,0,0
Maryland,2/21/2020,0,0
Louisiana,2/21/2020,0,0
Northern Mariana Islands,2/21/2020,,
American Samoa,2/21/2020,,
Guam,2/21/2020,,
Virgin Islands,2/21/2020,,
District of Columbia,2/20/2020,0,0
Missouri,2/20/2020,0,0
North Carolina,2/20/2020,0,0
Mississippi,2/20/2020,0,0
Delaware,2/20/2020,0,0
Montana,2/20/2020,0,0
Colorado,2/20/2020,0,0
Hawaii,2/20/2020,0,0
New York,2/20/2020,0,0
West Virginia,2/20/2020,0,0
Ohio,2/20/2020,0,0
Minnesota,2/20/2020,0,0
Connecticut,2/20/2020,0,0
Wisconsin,2/20/2020,0,0
North Dakota,2/20/2020,0,0
Michigan,2/20/2020,0,0
California,2/20/2020,0,0
Kentucky,2/20/2020,0,0
New Jersey,2/20/2020,0,0
Indiana,2/20/2020,0,0
Nevada,2/20/2020,0,0
Florida,2/20/2020,0,0
New Mexico,2/20/2020,0,0
South Dakota,2/20/2020,0,0
New Hampshire,2/20/2020,0,0
Oklahoma,2/20/2020,0,0
Rhode Island,2/20/2020,0,0
Arkansas,2/20/2020,0,0
Alaska,2/20/2020,0,0
South Carolina,2/20/2020,0,0
Texas,2/20/2020,0,0
Puerto Rico,2/20/2020,0,0
Georgia,2/20/2020,0,0
Alabama,2/20/2020,0,0
Iowa,2/20/2020,0,0
Oregon,2/20/2020,0,0
Tennessee,2/20/2020,0,0
Louisiana,2/20/2020,0,0
Utah,2/20/2020,0,0
Illinois,2/20/2020,0,0
Pennsylvania,2/20/2020,0,0
Washington,2/20/2020,0,0
Massachusetts,2/20/2020,0,0
Idaho,2/20/2020,0,0
Kansas,2/20/2020,0,0
Maine,2/20/2020,0,0
Arizona,2/20/2020,0,0
Maryland,2/20/2020,0,0
Nebraska,2/20/2020,0,0
Vermont,2/20/2020,0,0
Virginia,2/20/2020,0,0
Wyoming,2/20/2020,0,0
Northern Mariana Islands,2/20/2020,,
Virgin Islands,2/20/2020,,
American Samoa,2/20/2020,,
Guam,2/20/2020,,
California,2/19/2020,0.000361142,0
Maine,2/19/2020,0,0
New York,2/19/2020,0,0
Mississippi,2/19/2020,0,0
North Dakota,2/19/2020,0,0
Tennessee,2/19/2020,0,0
Ohio,2/19/2020,0,0
Idaho,2/19/2020,0,0
Colorado,2/19/2020,0,0
Michigan,2/19/2020,0,0
Delaware,2/19/2020,0,0
Minnesota,2/19/2020,0,0
North Carolina,2/19/2020,0,0
Montana,2/19/2020,0,0
Connecticut,2/19/2020,0,0
Virginia,2/19/2020,0,0
District of Columbia,2/19/2020,0,0
Texas,2/19/2020,0,0
New Hampshire,2/19/2020,0,0
Arizona,2/19/2020,0,0
New Jersey,2/19/2020,0,0
Wisconsin,2/19/2020,0,0
Nevada,2/19/2020,0,0
Louisiana,2/19/2020,0,0
New Mexico,2/19/2020,0,0
Indiana,2/19/2020,0,0
Alaska,2/19/2020,0,0
Kentucky,2/19/2020,0,0
Alabama,2/19/2020,0,0
Florida,2/19/2020,0,0
Iowa,2/19/2020,0,0
Maryland,2/19/2020,0,0
Illinois,2/19/2020,0,0
Wyoming,2/19/2020,0,0
Oregon,2/19/2020,0,0
Oklahoma,2/19/2020,0,0
Rhode Island,2/19/2020,0,0
Puerto Rico,2/19/2020,0,0
Washington,2/19/2020,0,0
South Carolina,2/19/2020,0,0
Kansas,2/19/2020,0,0
Nebraska,2/19/2020,0,0
West Virginia,2/19/2020,0,0
Pennsylvania,2/19/2020,0,0
Utah,2/19/2020,0,0
Arkansas,2/19/2020,0,0
Missouri,2/19/2020,0,0
Hawaii,2/19/2020,0,0
South Dakota,2/19/2020,0,0
Vermont,2/19/2020,0,0
Massachusetts,2/19/2020,0,0
Georgia,2/19/2020,0,0
Northern Mariana Islands,2/19/2020,,
Virgin Islands,2/19/2020,,
American Samoa,2/19/2020,,
Guam,2/19/2020,,
California,2/18/2020,0.000361142,0
Wyoming,2/18/2020,0,0
New York,2/18/2020,0,0
Alaska,2/18/2020,0,0
Connecticut,2/18/2020,0,0
Idaho,2/18/2020,0,0
Colorado,2/18/2020,0,0
Montana,2/18/2020,0,0
District of Columbia,2/18/2020,0,0
Washington,2/18/2020,0,0
Delaware,2/18/2020,0,0
Vermont,2/18/2020,0,0
North Carolina,2/18/2020,0,0
Illinois,2/18/2020,0,0
Ohio,2/18/2020,0,0
Tennessee,2/18/2020,0,0
North Dakota,2/18/2020,0,0
Massachusetts,2/18/2020,0,0
New Jersey,2/18/2020,0,0
Nebraska,2/18/2020,0,0
Nevada,2/18/2020,0,0
Missouri,2/18/2020,0,0
New Mexico,2/18/2020,0,0
Wisconsin,2/18/2020,0,0
New Hampshire,2/18/2020,0,0
Hawaii,2/18/2020,0,0
Indiana,2/18/2020,0,0
South Dakota,2/18/2020,0,0
Oklahoma,2/18/2020,0,0
Minnesota,2/18/2020,0,0
Georgia,2/18/2020,0,0
Maryland,2/18/2020,0,0
Oregon,2/18/2020,0,0
Mississippi,2/18/2020,0,0
Maine,2/18/2020,0,0
Iowa,2/18/2020,0,0
Arkansas,2/18/2020,0,0
South Carolina,2/18/2020,0,0
Florida,2/18/2020,0,0
West Virginia,2/18/2020,0,0
Virginia,2/18/2020,0,0
Arizona,2/18/2020,0,0
Utah,2/18/2020,0,0
Pennsylvania,2/18/2020,0,0
Louisiana,2/18/2020,0,0
Kansas,2/18/2020,0,0
Alabama,2/18/2020,0,0
Rhode Island,2/18/2020,0,0
Puerto Rico,2/18/2020,0,0
Kentucky,2/18/2020,0,0
Texas,2/18/2020,0,0
Michigan,2/18/2020,0,0
Northern Mariana Islands,2/18/2020,,
Virgin Islands,2/18/2020,,
Guam,2/18/2020,,
American Samoa,2/18/2020,,
California,2/17/2020,0.000722284,0
Texas,2/17/2020,0,0
Ohio,2/17/2020,0,0
West Virginia,2/17/2020,0,0
Colorado,2/17/2020,0,0
Nebraska,2/17/2020,0,0
District of Columbia,2/17/2020,0,0
Florida,2/17/2020,0,0
Connecticut,2/17/2020,0,0
Wisconsin,2/17/2020,0,0
North Carolina,2/17/2020,0,0
Maryland,2/17/2020,0,0
North Dakota,2/17/2020,0,0
Virginia,2/17/2020,0,0
Delaware,2/17/2020,0,0
Washington,2/17/2020,0,0
New Mexico,2/17/2020,0,0
Arizona,2/17/2020,0,0
New Jersey,2/17/2020,0,0
Vermont,2/17/2020,0,0
New Hampshire,2/17/2020,0,0
Puerto Rico,2/17/2020,0,0
New York,2/17/2020,0,0
Louisiana,2/17/2020,0,0
Nevada,2/17/2020,0,0
Illinois,2/17/2020,0,0
Alabama,2/17/2020,0,0
Montana,2/17/2020,0,0
Maine,2/17/2020,0,0
Tennessee,2/17/2020,0,0
Minnesota,2/17/2020,0,0
Kansas,2/17/2020,0,0
Iowa,2/17/2020,0,0
Indiana,2/17/2020,0,0
South Dakota,2/17/2020,0,0
Hawaii,2/17/2020,0,0
Mississippi,2/17/2020,0,0
Massachusetts,2/17/2020,0,0
Georgia,2/17/2020,0,0
Michigan,2/17/2020,0,0
Pennsylvania,2/17/2020,0,0
Missouri,2/17/2020,0,0
South Carolina,2/17/2020,0,0
Wyoming,2/17/2020,0,0
Arkansas,2/17/2020,0,0
Utah,2/17/2020,0,0
Kentucky,2/17/2020,0,0
Oklahoma,2/17/2020,0,0
Rhode Island,2/17/2020,0,0
Alaska,2/17/2020,0,0
Idaho,2/17/2020,0,0
Oregon,2/17/2020,0,0
Northern Mariana Islands,2/17/2020,,
Virgin Islands,2/17/2020,,
American Samoa,2/17/2020,,
Guam,2/17/2020,,
California,2/16/2020,0.000722284,0
Alabama,2/16/2020,0,0
North Dakota,2/16/2020,0,0
South Dakota,2/16/2020,0,0
Colorado,2/16/2020,0,0
Rhode Island,2/16/2020,0,0
Connecticut,2/16/2020,0,0
Mississippi,2/16/2020,0,0
Delaware,2/16/2020,0,0
Texas,2/16/2020,0,0
District of Columbia,2/16/2020,0,0
West Virginia,2/16/2020,0,0
Ohio,2/16/2020,0,0
Florida,2/16/2020,0,0
North Carolina,2/16/2020,0,0
Michigan,2/16/2020,0,0
New Mexico,2/16/2020,0,0
Minnesota,2/16/2020,0,0
Nevada,2/16/2020,0,0
Utah,2/16/2020,0,0
New Hampshire,2/16/2020,0,0
Nebraska,2/16/2020,0,0
New York,2/16/2020,0,0
Idaho,2/16/2020,0,0
New Jersey,2/16/2020,0,0
Tennessee,2/16/2020,0,0
Massachusetts,2/16/2020,0,0
Iowa,2/16/2020,0,0
Illinois,2/16/2020,0,0
Wyoming,2/16/2020,0,0
Oklahoma,2/16/2020,0,0
Arizona,2/16/2020,0,0
Arkansas,2/16/2020,0,0
Kentucky,2/16/2020,0,0
Virginia,2/16/2020,0,0
Kansas,2/16/2020,0,0
Vermont,2/16/2020,0,0
Missouri,2/16/2020,0,0
Louisiana,2/16/2020,0,0
Alaska,2/16/2020,0,0
Indiana,2/16/2020,0,0
Wisconsin,2/16/2020,0,0
Puerto Rico,2/16/2020,0,0
Hawaii,2/16/2020,0,0
Pennsylvania,2/16/2020,0,0
Washington,2/16/2020,0,0
Montana,2/16/2020,0,0
Oregon,2/16/2020,0,0
Maine,2/16/2020,0,0
South Carolina,2/16/2020,0,0
Georgia,2/16/2020,0,0
Maryland,2/16/2020,0,0
Northern Mariana Islands,2/16/2020,,
American Samoa,2/16/2020,,
Guam,2/16/2020,,
Virgin Islands,2/16/2020,,
California,2/15/2020,0.000722284,0
Montana,2/15/2020,0,0
Colorado,2/15/2020,0,0
Idaho,2/15/2020,0,0
North Carolina,2/15/2020,0,0
Florida,2/15/2020,0,0
District of Columbia,2/15/2020,0,0
Louisiana,2/15/2020,0,0
North Dakota,2/15/2020,0,0
Maryland,2/15/2020,0,0
Connecticut,2/15/2020,0,0
Puerto Rico,2/15/2020,0,0
Delaware,2/15/2020,0,0
Georgia,2/15/2020,0,0
Ohio,2/15/2020,0,0
Texas,2/15/2020,0,0
New Jersey,2/15/2020,0,0
Iowa,2/15/2020,0,0
New Mexico,2/15/2020,0,0
Mississippi,2/15/2020,0,0
Nevada,2/15/2020,0,0
Missouri,2/15/2020,0,0
New Hampshire,2/15/2020,0,0
South Carolina,2/15/2020,0,0
New York,2/15/2020,0,0
Oklahoma,2/15/2020,0,0
Maine,2/15/2020,0,0
Oregon,2/15/2020,0,0
Alaska,2/15/2020,0,0
Hawaii,2/15/2020,0,0
Wisconsin,2/15/2020,0,0
West Virginia,2/15/2020,0,0
Minnesota,2/15/2020,0,0
Arizona,2/15/2020,0,0
Kentucky,2/15/2020,0,0
Virginia,2/15/2020,0,0
Nebraska,2/15/2020,0,0
Utah,2/15/2020,0,0
South Dakota,2/15/2020,0,0
Alabama,2/15/2020,0,0
Massachusetts,2/15/2020,0,0
Arkansas,2/15/2020,0,0
Pennsylvania,2/15/2020,0,0
Washington,2/15/2020,0,0
Rhode Island,2/15/2020,0,0
Tennessee,2/15/2020,0,0
Wyoming,2/15/2020,0,0
Vermont,2/15/2020,0,0
Indiana,2/15/2020,0,0
Kansas,2/15/2020,0,0
Michigan,2/15/2020,0,0
Illinois,2/15/2020,0,0
Northern Mariana Islands,2/15/2020,,
Virgin Islands,2/15/2020,,
Guam,2/15/2020,,
American Samoa,2/15/2020,,
California,2/14/2020,0.000722284,0
Maine,2/14/2020,0,0
Connecticut,2/14/2020,0,0
Oregon,2/14/2020,0,0
North Dakota,2/14/2020,0,0
South Carolina,2/14/2020,0,0
Ohio,2/14/2020,0,0
Rhode Island,2/14/2020,0,0
District of Columbia,2/14/2020,0,0
Idaho,2/14/2020,0,0
Delaware,2/14/2020,0,0
Pennsylvania,2/14/2020,0,0
North Carolina,2/14/2020,0,0
Indiana,2/14/2020,0,0
Colorado,2/14/2020,0,0
Oklahoma,2/14/2020,0,0
New Mexico,2/14/2020,0,0
Missouri,2/14/2020,0,0
New Hampshire,2/14/2020,0,0
Mississippi,2/14/2020,0,0
Nevada,2/14/2020,0,0
Kansas,2/14/2020,0,0
New Jersey,2/14/2020,0,0
South Dakota,2/14/2020,0,0
New York,2/14/2020,0,0
Massachusetts,2/14/2020,0,0
Michigan,2/14/2020,0,0
Arkansas,2/14/2020,0,0
Wyoming,2/14/2020,0,0
Florida,2/14/2020,0,0
Texas,2/14/2020,0,0
Tennessee,2/14/2020,0,0
Montana,2/14/2020,0,0
Iowa,2/14/2020,0,0
Maryland,2/14/2020,0,0
Puerto Rico,2/14/2020,0,0
Louisiana,2/14/2020,0,0
Kentucky,2/14/2020,0,0
Vermont,2/14/2020,0,0
Virginia,2/14/2020,0,0
Illinois,2/14/2020,0,0
Minnesota,2/14/2020,0,0
Arizona,2/14/2020,0,0
West Virginia,2/14/2020,0,0
Washington,2/14/2020,0,0
Hawaii,2/14/2020,0,0
Wisconsin,2/14/2020,0,0
Alaska,2/14/2020,0,0
Alabama,2/14/2020,0,0
Nebraska,2/14/2020,0,0
Utah,2/14/2020,0,0
Georgia,2/14/2020,0,0
Northern Mariana Islands,2/14/2020,,
American Samoa,2/14/2020,,
Guam,2/14/2020,,
Virgin Islands,2/14/2020,,
California,2/13/2020,0.000722284,0
Maryland,2/13/2020,0,0
District of Columbia,2/13/2020,0,0
Oregon,2/13/2020,0,0
Delaware,2/13/2020,0,0
Minnesota,2/13/2020,0,0
Connecticut,2/13/2020,0,0
Indiana,2/13/2020,0,0
Ohio,2/13/2020,0,0
Hawaii,2/13/2020,0,0
North Dakota,2/13/2020,0,0
Idaho,2/13/2020,0,0
Colorado,2/13/2020,0,0
Iowa,2/13/2020,0,0
North Carolina,2/13/2020,0,0
Missouri,2/13/2020,0,0
New Mexico,2/13/2020,0,0
Texas,2/13/2020,0,0
New York,2/13/2020,0,0
Mississippi,2/13/2020,0,0
Nevada,2/13/2020,0,0
South Carolina,2/13/2020,0,0
New Jersey,2/13/2020,0,0
Maine,2/13/2020,0,0
New Hampshire,2/13/2020,0,0
Wisconsin,2/13/2020,0,0
Utah,2/13/2020,0,0
Washington,2/13/2020,0,0
West Virginia,2/13/2020,0,0
Arizona,2/13/2020,0,0
Virginia,2/13/2020,0,0
Wyoming,2/13/2020,0,0
Nebraska,2/13/2020,0,0
Massachusetts,2/13/2020,0,0
Pennsylvania,2/13/2020,0,0
Tennessee,2/13/2020,0,0
Vermont,2/13/2020,0,0
Alabama,2/13/2020,0,0
Kansas,2/13/2020,0,0
Illinois,2/13/2020,0,0
Kentucky,2/13/2020,0,0
Montana,2/13/2020,0,0
Michigan,2/13/2020,0,0
Florida,2/13/2020,0,0
Louisiana,2/13/2020,0,0
Puerto Rico,2/13/2020,0,0
Rhode Island,2/13/2020,0,0
Alaska,2/13/2020,0,0
Georgia,2/13/2020,0,0
Oklahoma,2/13/2020,0,0
South Dakota,2/13/2020,0,0
Arkansas,2/13/2020,0,0
Northern Mariana Islands,2/13/2020,,
Guam,2/13/2020,,
Virgin Islands,2/13/2020,,
American Samoa,2/13/2020,,
California,2/12/2020,0.000361142,0
Vermont,2/12/2020,0,0
Delaware,2/12/2020,0,0
Tennessee,2/12/2020,0,0
District of Columbia,2/12/2020,0,0
Pennsylvania,2/12/2020,0,0
Connecticut,2/12/2020,0,0
Indiana,2/12/2020,0,0
North Carolina,2/12/2020,0,0
Rhode Island,2/12/2020,0,0
North Dakota,2/12/2020,0,0
Massachusetts,2/12/2020,0,0
Ohio,2/12/2020,0,0
Nebraska,2/12/2020,0,0
Colorado,2/12/2020,0,0
Virginia,2/12/2020,0,0
New Mexico,2/12/2020,0,0
Alabama,2/12/2020,0,0
New Jersey,2/12/2020,0,0
Arizona,2/12/2020,0,0
New York,2/12/2020,0,0
West Virginia,2/12/2020,0,0
Nevada,2/12/2020,0,0
Wyoming,2/12/2020,0,0
New Hampshire,2/12/2020,0,0
Washington,2/12/2020,0,0
Wisconsin,2/12/2020,0,0
Kentucky,2/12/2020,0,0
Illinois,2/12/2020,0,0
Kansas,2/12/2020,0,0
Florida,2/12/2020,0,0
Michigan,2/12/2020,0,0
Montana,2/12/2020,0,0
Arkansas,2/12/2020,0,0
Utah,2/12/2020,0,0
Hawaii,2/12/2020,0,0
Maine,2/12/2020,0,0
South Carolina,2/12/2020,0,0
Texas,2/12/2020,0,0
Alaska,2/12/2020,0,0
Mississippi,2/12/2020,0,0
Iowa,2/12/2020,0,0
Idaho,2/12/2020,0,0
Missouri,2/12/2020,0,0
Minnesota,2/12/2020,0,0
Georgia,2/12/2020,0,0
Oregon,2/12/2020,0,0
Oklahoma,2/12/2020,0,0
South Dakota,2/12/2020,0,0
Maryland,2/12/2020,0,0
Puerto Rico,2/12/2020,0,0
Louisiana,2/12/2020,0,0
Northern Mariana Islands,2/12/2020,,
Virgin Islands,2/12/2020,,
American Samoa,2/12/2020,,
Guam,2/12/2020,,
California,2/11/2020,0.000361142,0
Utah,2/11/2020,0,0
Connecticut,2/11/2020,0,0
Idaho,2/11/2020,0,0
District of Columbia,2/11/2020,0,0
Vermont,2/11/2020,0,0
North Dakota,2/11/2020,0,0
Texas,2/11/2020,0,0
Delaware,2/11/2020,0,0
Illinois,2/11/2020,0,0
Colorado,2/11/2020,0,0
Tennessee,2/11/2020,0,0
North Carolina,2/11/2020,0,0
Indiana,2/11/2020,0,0
Ohio,2/11/2020,0,0
South Dakota,2/11/2020,0,0
Nevada,2/11/2020,0,0
Georgia,2/11/2020,0,0
New Mexico,2/11/2020,0,0
Iowa,2/11/2020,0,0
New Jersey,2/11/2020,0,0
South Carolina,2/11/2020,0,0
New Hampshire,2/11/2020,0,0
Virginia,2/11/2020,0,0
New York,2/11/2020,0,0
Kansas,2/11/2020,0,0
Florida,2/11/2020,0,0
Rhode Island,2/11/2020,0,0
Kentucky,2/11/2020,0,0
Washington,2/11/2020,0,0
Puerto Rico,2/11/2020,0,0
Louisiana,2/11/2020,0,0
Arkansas,2/11/2020,0,0
Pennsylvania,2/11/2020,0,0
Arizona,2/11/2020,0,0
West Virginia,2/11/2020,0,0
Maine,2/11/2020,0,0
Oregon,2/11/2020,0,0
Maryland,2/11/2020,0,0
Oklahoma,2/11/2020,0,0
Wisconsin,2/11/2020,0,0
Nebraska,2/11/2020,0,0
Massachusetts,2/11/2020,0,0
Montana,2/11/2020,0,0
Alaska,2/11/2020,0,0
Wyoming,2/11/2020,0,0
Michigan,2/11/2020,0,0
Missouri,2/11/2020,0,0
Minnesota,2/11/2020,0,0
Mississippi,2/11/2020,0,0
Alabama,2/11/2020,0,0
Hawaii,2/11/2020,0,0
Northern Mariana Islands,2/11/2020,,
Virgin Islands,2/11/2020,,
American Samoa,2/11/2020,,
Guam,2/11/2020,,
North Dakota,2/10/2020,0,0
Montana,2/10/2020,0,0
District of Columbia,2/10/2020,0,0
Louisiana,2/10/2020,0,0
Ohio,2/10/2020,0,0
West Virginia,2/10/2020,0,0
Delaware,2/10/2020,0,0
Washington,2/10/2020,0,0
California,2/10/2020,0,0
Arizona,2/10/2020,0,0
North Carolina,2/10/2020,0,0
Puerto Rico,2/10/2020,0,0
Colorado,2/10/2020,0,0
Idaho,2/10/2020,0,0
Connecticut,2/10/2020,0,0
Hawaii,2/10/2020,0,0
New Jersey,2/10/2020,0,0
Wisconsin,2/10/2020,0,0
New Mexico,2/10/2020,0,0
Virginia,2/10/2020,0,0
New Hampshire,2/10/2020,0,0
